ds,y,kc_centavos_lb,trm
1994-05-12,308578.897704,103.0,841.92
1994-05-13,323005.379829,109.0,843.24
1994-05-16,351630.95130487496,121.5,842.23
1994-05-17,335383.976657125,114.5,842.23
1994-05-18,340017.894992875,116.5,842.21
1994-05-19,361172.050625375,125.5,842.83
1994-05-20,357607.44188399997,124.0,842.64
1994-05-23,378367.3287872499,133.0,842.33
1994-05-24,364694.964491,127.0,842.92
1994-05-25,350824.156837,121.0,843.08
1994-05-26,327256.60369049996,111.0,842.22
1994-05-27,336396.62751749996,115.0,841.86
1994-05-31,345372.68273199996,119.0,841.12
1994-06-01,341064.9379252499,117.0,841.93
1994-06-02,348054.38249999995,120.0,842.0
1994-06-03,343185.258768,118.0,841.44
1994-06-06,331169.50105524994,113.0,840.37
1994-06-07,340432.98360224994,117.0,840.37
1994-06-08,349359.4073089999,121.0,839.56
1994-06-09,340639.763179375,117.5,838.03
1994-06-10,339391.879365,117.5,834.96
1994-06-13,367373.46756,130.0,833.19
1994-06-14,367373.46756,130.0,833.19
1994-06-15,367360.23984,130.0,833.16
1994-06-16,358257.915015,126.0,833.35
1994-06-17,359658.840794,127.0,831.28
1994-06-20,346248.57825799996,122.0,826.61
1994-06-21,349508.9356605,123.0,828.94
1994-06-22,339533.80177749996,119.0,826.9
1994-06-23,334109.389383,117.0,824.76
1994-06-24,333343.75241474994,117.0,822.87
1994-06-27,332586.217425,117.0,821.0
1994-06-28,450323.6798369374,169.25,820.13
1994-06-29,449554.95640068746,169.25,818.73
1994-06-30,496923.55262000003,190.0,819.64
1994-07-01,495959.58252500003,190.0,818.05
1994-07-05,480102.74294399994,183.0,817.92
1994-07-06,493946.62667624996,189.0,818.45
1994-07-07,495135.5506844999,189.0,820.42
1994-07-08,481464.53671799996,183.0,820.24
1994-07-11,482697.1948755,183.0,822.34
1994-07-12,627580.3018044999,247.0,822.14
1994-07-13,628328.3844859999,247.0,823.12
1994-07-14,605402.2379707498,237.0,822.79
1994-07-15,607293.002756,238.0,822.28
1994-07-18,606377.2036080001,238.0,821.04
1994-07-19,586413.48766,230.0,818.44
1994-07-20,556446.17067325,217.0,817.49
1994-07-21,576721.537216,226.0,817.49
1994-07-22,553983.1967669999,216.0,817.18
1994-07-25,535639.5458259999,208.0,816.68
1994-07-26,533166.8991495,207.0,816.34
1994-07-27,535029.5825874999,208.0,815.75
1994-07-28,514828.9251049999,199.0,815.8
1994-07-29,514715.3320595,199.0,815.62
1994-08-01,531572.82110075,206.5,815.62
1994-08-02,533997.200378125,207.5,815.89
1994-08-03,526373.1008208749,204.5,814.53
1994-08-04,519585.0620619999,202.0,812.69
1994-08-05,508312.04082724993,197.0,812.57
1994-08-08,456438.021171,174.0,811.91
1994-08-09,464543.54084187496,177.5,812.39
1994-08-10,451805.06735649996,171.5,813.64
1994-08-11,474129.4352849999,181.0,815.4
1994-08-12,464268.059794,176.5,815.84
1994-08-15,489582.49871300004,188.0,814.94
1994-08-16,486213.81179525005,186.5,814.94
1994-08-17,457276.76884999993,173.75,814.4
1994-08-18,464302.64477024996,177.0,813.93
1994-08-19,453059.77171400003,172.0,813.88
1994-08-22,467008.8433779999,178.25,813.76
1994-08-23,484122.4265899999,185.5,815.2
1994-08-24,484941.9665172499,185.5,816.58
1994-08-25,490681.8875915,188.0,816.77
1994-08-26,491060.36573,188.0,817.4
1994-08-29,536508.5105778748,208.5,816.29
1994-08-30,534187.00438125,207.5,816.18
1994-08-31,528641.6961375,205.0,816.3
1994-09-01,529623.689001,205.5,816.08
1994-09-02,523876.4100075,202.5,817.64
1994-09-06,540881.4707999999,210.0,817.8
1994-09-07,538897.8363972501,209.0,818.21
1994-09-08,539576.225529,209.0,819.24
1994-09-09,542349.74772,210.0,820.02
1994-09-12,560592.0963719999,218.0,820.26
1994-09-13,556993.164453,216.0,821.62
1994-09-14,536120.152986,206.0,824.34
1994-09-15,537268.7324482499,205.5,827.86
1994-09-16,562479.8573625,215.0,833.1
1994-09-19,576790.5969374999,220.0,837.21
1994-09-20,580079.9726507498,221.0,838.63
1994-09-21,589246.093667,224.0,841.82
1994-09-22,582895.1897174999,221.0,842.7
1994-09-23,586724.03594475,223.0,841.53
1994-09-26,578340.7203749999,220.0,839.46
1994-09-27,562662.8132647501,213.0,840.23
1994-09-28,549605.8961992499,207.0,841.51
1994-09-29,555278.0252085,209.5,841.32
1994-09-30,538324.1115999998,202.0,842.0
1994-10-03,538963.4513999999,202.0,843.0
1994-10-04,549841.115374375,206.5,843.65
1994-10-05,553820.3855799999,208.0,844.4
1994-10-06,529381.9524179999,198.0,842.54
1994-10-07,527823.7270019999,198.0,840.06
1994-10-10,525775.4145599998,198.0,836.8
1994-10-11,477809.84169187496,177.5,835.59
1994-10-12,493804.59403274994,184.5,835.38
1994-10-13,502474.78578000003,188.0,836.4
1994-10-14,488417.35704300005,182.0,836.01
1994-10-17,519936.42337449995,196.0,834.83
1994-10-18,500956.44331768755,187.75,834.83
1994-10-19,516794.85365337506,194.5,835.33
1994-10-20,518807.71304999996,195.0,836.72
1994-10-21,505938.46426199994,189.0,838.32
1994-10-24,508962.69308362494,189.5,841.41
1994-10-25,506199.49127000006,188.0,842.6
1994-10-26,497430.3947579999,184.0,843.48
1994-10-27,491519.5880760001,182.0,841.32
1994-10-28,491935.11760937487,182.5,840.05
1994-10-31,485279.5765125,180.0,838.55
1994-11-01,483587.22752725,179.5,837.62
1994-11-02,464060.90818724985,171.0,837.79
1994-11-03,468929.92168825003,173.5,836.18
1994-11-04,472993.33948349993,176.0,833.19
1994-11-07,471892.0215624999,176.0,831.25
1994-11-08,486781.81835937494,182.5,831.25
1994-11-09,479233.7575238124,179.75,829.09
1994-11-10,471667.09520700003,177.0,826.84
1994-11-11,470714.45134724997,177.0,825.17
1994-11-14,455182.37984999997,170.0,825.87
1994-11-15,443802.82035375,165.0,825.87
1994-11-16,455502.04975,170.0,826.45
1994-11-17,446487.00031925004,165.5,828.74
1994-11-18,435986.60194237495,160.5,830.49
1994-11-21,418939.55691775,153.5,828.46
1994-11-22,423822.59731349995,155.5,829.08
1994-11-23,424671.1831092499,155.5,830.74
1994-11-25,423659.01450949995,155.5,828.76
1994-11-28,429192.55559399986,158.0,828.42
1994-11-29,423607.89488324994,155.5,828.66
1994-11-30,421512.41735212493,154.5,829.03
1994-12-01,422787.28020374995,155.0,829.29
1994-12-02,421210.37063325,154.25,829.56
1994-12-05,426008.36781250004,156.25,830.0
1994-12-06,431346.979152375,158.5,830.37
1994-12-07,429306.68601562496,157.5,830.85
1994-12-08,429435.86296874995,157.5,831.1
1994-12-09,424855.21376375,155.5,831.1
1994-12-12,431928.77837037505,158.5,831.49
1994-12-13,404636.2717141249,146.5,831.91
1994-12-14,385211.2133265,139.5,824.68
1994-12-15,391612.8510937499,142.25,825.0
1994-12-16,411092.46004750003,150.25,827.6
1994-12-19,412145.52434825,150.25,829.72
1994-12-20,417391.5692058749,152.25,831.06
1994-12-21,444392.3632994999,164.25,830.16
1994-12-22,439786.86389343755,162.75,827.95
1994-12-23,440794.547469375,163.25,827.7
1994-12-27,440597.5026674375,163.25,827.33
1994-12-28,446567.10380906245,165.25,829.95
1994-12-29,447454.91117249994,165.25,831.6
1994-12-30,435823.38427856244,160.25,831.27
1995-01-03,437972.799215875,160.75,833.18
1995-01-04,440280.31985437503,161.25,835.38
1995-01-05,451653.65129912505,165.5,838.33
1995-01-06,456568.052414375,167.5,838.87
1995-01-09,442901.103216,162.0,837.07
1995-01-10,442901.103216,162.0,837.07
1995-01-11,435957.45962174993,158.25,840.36
1995-01-12,444078.7836622499,161.0,843.69
1995-01-13,447574.6771539999,163.0,841.52
1995-01-16,446409.09456,162.0,843.7
1995-01-17,451448.401177125,163.5,846.61
1995-01-18,460157.02220674994,167.0,847.61
1995-01-19,454566.2987909999,164.0,850.26
1995-01-20,449985.5944704999,161.5,852.68
1995-01-23,451494.90488024993,161.5,855.54
1995-01-24,443217.13549299986,158.0,855.49
1995-01-25,440277.01292437495,156.5,856.65
1995-01-26,443107.95168749994,157.5,857.56
1995-01-27,433350.85472249996,153.0,859.3
1995-01-30,421971.584582625,148.5,857.83
1995-01-31,415372.895124,146.0,856.41
1995-02-01,415736.657424,146.0,857.16
1995-02-02,420953.33949899994,148.5,855.76
1995-02-03,410992.14983749995,145.0,852.22
1995-02-06,412276.409881875,146.25,848.82
1995-02-07,412009.2719428124,146.25,848.27
1995-02-08,419685.7518933749,149.5,848.43
1995-02-09,423666.675564,151.5,847.04
1995-02-10,431168.69428874995,155.0,845.73
1995-02-13,429820.33491787495,154.5,845.37
1995-02-14,436072.182535,157.0,846.2
1995-02-15,439414.38645499985,158.0,848.15
1995-02-16,436683.1654102499,156.75,848.52
1995-02-17,453254.3707656249,163.75,848.9
1995-02-21,454845.4863562499,163.75,851.88
1995-02-22,455779.86631718744,163.75,853.63
1995-02-23,456682.21039374993,163.75,855.32
1995-02-24,466787.0586059999,168.0,855.48
1995-02-27,487565.40920175,177.0,854.71
1995-02-28,482961.8457276249,174.5,856.99
1995-03-01,496448.7325875,180.0,857.85
1995-03-02,487571.60969549994,176.0,858.87
1995-03-03,482440.63911243755,173.25,861.33
1995-03-06,481499.6521809375,173.25,859.65
1995-03-07,479924.0378246875,172.75,858.95
1995-03-08,484701.6973844375,174.25,861.13
1995-03-09,488392.927097625,175.5,862.41
1995-03-10,501842.2251864999,181.0,863.06
1995-03-13,488871.17806999997,175.0,865.36
1995-03-14,487994.4006959999,174.5,865.92
1995-03-15,480218.48549399985,171.0,866.96
1995-03-16,464388.87296999997,164.5,866.4
1995-03-17,461590.67281387496,163.5,865.63
1995-03-20,454647.95240424987,161.0,863.77
1995-03-21,462979.19760537497,164.5,863.77
1995-03-22,459343.1178393749,162.5,865.89
1995-03-23,450795.695868375,158.5,867.81
1995-03-24,458571.77641687496,161.5,868.95
1995-03-27,457516.5763904999,161.0,869.22
1995-03-28,458000.8211734999,161.0,870.14
1995-03-29,459279.85902424995,161.0,872.57
1995-03-30,456366.50880974985,159.0,876.21
1995-03-31,463311.7231957499,161.0,880.23
1995-04-03,461022.66624974995,160.5,878.18
1995-04-04,458671.19099999993,160.0,876.0
1995-04-05,463804.5108812499,162.5,874.3
1995-04-06,461771.7134525,162.25,871.6
1995-04-07,460373.047409,162.25,868.96
1995-04-10,459874.91351999994,162.0,869.15
1995-04-11,453843.6243549999,160.0,866.78
1995-04-12,454901.2907999999,160.0,868.8
1995-04-13,447598.14257812494,157.5,866.25
1995-04-17,447598.14257812494,157.5,866.25
1995-04-18,450502.040484375,157.5,871.87
1995-04-19,460227.2944692499,161.0,874.37
1995-04-20,460216.7674087499,161.0,874.35
1995-04-21,469065.20268299995,164.0,877.38
1995-04-24,483114.91524999996,170.0,876.55
1995-04-25,484024.321,170.0,878.2
1995-04-26,480573.20885199995,169.0,876.32
1995-04-27,477863.6206409999,168.0,875.78
1995-04-28,475683.60971174994,167.0,876.21
1995-05-01,474181.7950099999,166.0,877.9
1995-05-02,474181.7950099999,166.0,877.9
1995-05-03,485363.62765,170.0,880.63
1995-05-04,484220.0636982499,169.0,882.97
1995-05-05,482604.10479599994,168.5,882.24
1995-05-08,480750.0744915,168.0,881.07
1995-05-09,482713.5021740625,168.75,881.33
1995-05-10,481366.13488218747,168.75,878.87
1995-05-11,469993.1203515624,163.75,880.25
1995-05-12,468002.9134254376,162.75,881.07
1995-05-15,470724.2274590625,164.25,879.35
1995-05-16,462452.97547968756,161.25,877.45
1995-05-17,468486.63461118744,164.25,875.17
1995-05-18,459819.398432625,160.75,874.74
1995-05-19,460350.31915468746,160.75,875.75
1995-05-22,448345.5776525,156.25,873.52
1995-05-23,431504.8230549375,149.75,871.11
1995-05-24,418943.2841034375,144.75,869.95
1995-05-25,440823.5864484374,153.75,870.55
1995-05-26,437232.58427199995,151.75,872.96
1995-05-30,441892.03486312495,153.75,872.66
1995-05-31,443765.61739125,153.75,876.36
1995-06-01,455976.1119443749,158.75,876.62
1995-06-02,458705.624408625,159.75,877.22
1995-06-05,455044.908014125,158.5,875.99
1995-06-06,454431.940980875,158.5,874.81
1995-06-07,439087.1381737499,152.5,873.06
1995-06-08,441661.665852,154.0,871.02
1995-06-09,442123.092818,154.0,871.93
1995-06-12,444531.03389749996,155.0,871.94
1995-06-13,428593.89103299996,148.0,873.74
1995-06-14,429349.30407599994,148.0,875.28
1995-06-15,445469.09970749996,155.0,873.78
1995-06-16,435218.8292485,151.0,872.54
1995-06-19,435902.17877525,151.0,873.91
1995-06-20,441922.92710087495,153.5,873.91
1995-06-21,442772.47741787496,153.5,875.59
1995-06-22,442635.94254549994,153.5,875.32
1995-06-23,429118.75593949994,148.0,874.81
1995-06-26,412895.7289765,141.5,873.64
1995-06-27,412895.7289765,141.5,873.64
1995-06-28,418211.8325240624,143.25,875.95
1995-06-29,413518.09320249996,140.75,878.8
1995-06-30,414661.5262549375,140.75,881.23
1995-07-03,412493.49605749996,140.0,880.49
1995-07-05,406133.21558356244,136.75,883.81
1995-07-06,395510.96372562496,131.75,887.3
1995-07-07,418162.45592549996,140.25,891.28
1995-07-10,436662.0837315,147.75,891.44
1995-07-11,436972.108419,146.75,897.12
1995-07-12,442108.7421196875,148.75,897.51
1995-07-13,443754.842311,149.75,895.84
1995-07-14,455791.144326375,155.25,892.82
1995-07-17,443757.3225085,150.25,893.36
1995-07-18,442962.5569985,150.25,891.76
1995-07-19,446553.8760890624,151.25,894.03
1995-07-20,452951.235515625,153.75,894.5
1995-07-21,452951.235515625,153.75,894.5
1995-07-24,449494.74960637494,152.25,894.98
1995-07-25,449113.0334322499,151.75,896.68
1995-07-26,461797.6452952499,156.75,897.32
1995-07-27,447506.54778213997,150.88,897.77
1995-07-28,438680.22043725,147.75,895.56
1995-07-31,444641.5198066874,149.75,897.63
1995-08-01,437571.2207934375,146.75,898.35
1995-08-02,444960.700556625,149.25,900.78
1995-08-03,447307.07073318743,149.25,905.53
1995-08-04,450706.2365224374,148.25,917.53
1995-08-07,450023.44504012493,148.25,916.14
1995-08-08,453810.45860287495,149.75,916.14
1995-08-09,454504.252516875,149.25,920.1
1995-08-10,459819.1917495,151.5,919.32
1995-08-11,458723.812523625,151.5,917.13
1995-08-14,457191.2433728749,150.5,919.13
1995-08-15,461264.692189125,151.5,922.21
1995-08-16,466843.7862343749,152.5,928.25
1995-08-17,480247.46246812487,154.5,944.55
1995-08-18,478994.67337424995,153.5,947.22
1995-08-21,473578.95544987504,151.5,946.83
1995-08-22,476188.2058931249,152.5,946.83
1995-08-23,481461.009326,154.0,949.51
1995-08-24,488253.77423899993,155.5,955.12
1995-08-25,502688.3583425,159.5,962.6
1995-08-28,506892.224210625,159.5,970.65
1995-08-29,506273.5389442498,159.0,972.03
1995-08-30,484788.2907243749,152.5,963.93
1995-08-31,480261.268900875,151.5,960.19
1995-09-01,483996.07430624997,155.0,949.35
1995-09-05,482893.95721049997,153.0,957.54
1995-09-06,464868.818744,146.0,958.46
1995-09-07,446758.25125249993,140.0,953.63
1995-09-08,439339.09868199995,137.0,954.64
1995-09-11,433105.4254009999,134.0,958.31
1995-09-12,414740.36208825,127.0,958.59
1995-09-13,414995.6295265,127.0,959.18
1995-09-14,420269.05300874996,129.0,959.15
1995-09-15,423397.271,130.0,960.25
1995-09-18,405813.9314920624,123.25,960.91
1995-09-19,393886.36546874995,118.5,962.5
1995-09-20,407681.63732999994,122.5,970.08
1995-09-21,423131.61428999994,127.5,974.88
1995-09-22,417479.974467875,125.5,974.23
1995-09-25,392646.68008499994,116.0,975.9
1995-09-26,404003.5044374999,120.0,977.35
1995-09-27,393162.47849174996,115.5,980.54
1995-09-28,406901.32585987495,120.5,981.09
1995-09-29,403463.09695999994,120.5,972.8
1995-10-02,404296.62244537496,121.75,966.78
1995-10-03,395447.525785125,117.75,971.22
1995-10-04,401740.82025824994,119.25,976.76
1995-10-05,400091.5095890624,119.25,972.75
1995-10-06,385419.07454531244,113.75,972.93
1995-10-09,377093.66469774995,109.75,979.16
1995-10-10,382573.63351625,111.25,982.84
1995-10-11,387441.8822896875,113.25,981.45
1995-10-12,383310.67931887496,111.75,981.26
1995-10-13,394224.1408104999,115.25,984.88
1995-10-16,405952.5263062499,119.25,987.0
1995-10-17,396432.70156874997,115.75,987.0
1995-10-18,419001.3138354999,123.5,990.52
1995-10-19,424760.58045025,125.5,991.22
1995-10-20,423522.9343399999,125.0,991.52
1995-10-23,426517.4696859999,126.5,988.96
1995-10-24,423036.002676375,124.75,991.98
1995-10-25,415545.90267849993,121.75,993.68
1995-10-26,420113.7719769374,123.25,994.77
1995-10-27,418844.11754006246,122.75,995.01
1995-10-30,412666.269371125,120.5,994.99
1995-10-31,415203.6629812499,121.5,994.5
1995-11-01,416147.2127834999,121.5,996.76
1995-11-02,420351.808932,123.0,996.96
1995-11-03,426367.7208724999,125.0,998.18
1995-11-06,425124.32897137495,124.5,998.49
1995-11-07,423748.5220815,124.0,998.49
1995-11-08,432444.67322925,127.0,999.51
1995-11-09,429784.826757,126.0,999.73
1995-11-10,429956.78711699997,126.0,1000.13
1995-11-13,433934.7345506249,127.5,999.77
1995-11-14,429802.022793,126.0,999.77
1995-11-15,434529.3619012499,127.5,1001.14
1995-11-16,426456.98042474996,124.5,1001.62
1995-11-17,423963.2382906249,123.5,1002.25
1995-11-20,410308.86920512497,118.5,1002.63
1995-11-21,406492.465302,117.0,1003.44
1995-11-22,396825.936882375,113.5,1003.47
1995-11-24,395940.12056637503,113.5,1001.23
1995-11-27,398484.252046375,114.5,1000.69
1995-11-28,392587.9269619999,112.0,1003.24
1995-11-29,389236.49119574996,111.0,1001.73
1995-11-30,376846.499238,107.0,998.16
1995-12-01,376842.72382625,107.0,998.15
1995-12-04,373987.107098,106.0,997.87
1995-12-05,377376.86191562493,107.5,995.93
1995-12-06,368368.85348999995,105.0,990.16
1995-12-07,369877.59896587493,106.5,983.29
1995-12-08,361029.61839449994,104.5,974.04
1995-12-11,363713.85347549996,105.5,974.04
1995-12-12,365890.819273375,105.5,979.87
1995-12-13,373678.6118656249,107.5,986.17
1995-12-14,382343.154274125,109.5,994.57
1995-12-15,384429.62042099994,110.5,992.88
1995-12-18,367914.9773475,105.0,988.94
1995-12-19,360287.4744081249,102.5,986.71
1995-12-20,349591.4711217499,98.5,987.22
1995-12-21,351658.94997887494,99.5,985.39
1995-12-22,351184.3090717499,99.5,984.06
1995-12-26,351505.49464799993,99.5,984.96
1995-12-27,350611.3283337499,98.5,990.1
1995-12-28,346779.56098499993,97.5,986.96
1995-12-29,349743.7414693749,98.5,987.65
1996-01-02,340217.64734374994,95.0,987.65
1996-01-03,349362.06663187494,97.5,994.31
1996-01-04,360391.29823125,101.5,994.5
1996-01-05,357777.85900999996,100.0,998.68
1996-01-08,357197.49279499997,100.0,997.06
1996-01-09,357197.49279499997,100.0,997.06
1996-01-10,364322.3285954999,101.75,1003.44
1996-01-11,378306.8808626249,106.75,1003.86
1996-01-12,377828.27852893743,106.75,1002.59
1996-01-15,367888.74925893743,102.75,1005.63
1996-01-16,384007.66304243746,107.75,1011.59
1996-01-17,384057.01208325,107.75,1011.72
1996-01-18,386317.422748125,108.75,1010.34
1996-01-19,393032.90195125,110.5,1015.1
1996-01-22,402963.378500375,113.5,1018.99
1996-01-23,401630.2585652499,113.0,1019.17
1996-01-24,409533.10476375,115.0,1024.89
1996-01-25,417077.72776999994,117.5,1026.08
1996-01-26,431510.1348112499,122.5,1026.78
1996-01-29,449950.56857025,129.0,1026.89
1996-01-30,438938.6019012499,125.0,1027.61
1996-01-31,466081.55264825,134.5,1028.14
1996-02-01,459590.93090624997,132.5,1026.3
1996-02-02,451898.59836,130.0,1024.89
1996-02-05,441867.93561075,127.0,1021.29
1996-02-06,439053.78640681243,125.75,1022.93
1996-02-07,435539.69791062496,124.75,1021.3
1996-02-08,450043.4933032499,129.75,1022.28
1996-02-09,456520.30172306247,131.75,1024.17
1996-02-12,443342.90217456245,127.25,1023.07
1996-02-13,448111.62613387493,128.25,1027.54
1996-02-14,448565.1715833749,128.25,1028.58
1996-02-15,452372.33675081236,129.75,1027.57
1996-02-16,453737.0654251874,129.75,1030.67
1996-02-20,450671.54131518747,128.25,1033.41
1996-02-21,456777.93223837495,130.25,1034.34
1996-02-22,455832.5842929374,129.75,1035.43
1996-02-23,437120.6998069999,123.25,1035.04
1996-02-26,432112.0994128125,121.25,1036.71
1996-02-27,434284.94532706245,121.75,1038.49
1996-02-28,428796.481832125,119.75,1039.06
1996-02-29,437702.43702006247,122.75,1039.81
1996-03-01,423411.669924375,117.75,1039.9
1996-03-04,426605.337571875,118.75,1040.7
1996-03-05,433672.5815329599,121.13,1041.28
1996-03-06,431375.12250456243,120.25,1041.83
1996-03-07,431457.9335433124,120.25,1042.03
1996-03-08,428824.88698293734,119.25,1042.61
1996-03-11,431619.41506887495,120.25,1042.42
1996-03-12,440693.54831562494,123.25,1043.5
1996-03-13,438057.0501470624,122.25,1044.07
1996-03-14,447082.3235030625,125.25,1044.99
1996-03-15,447274.848834,125.25,1045.44
1996-03-18,454759.91265306243,127.75,1046.09
1996-03-19,449281.90732425,125.75,1046.76
1996-03-20,446601.97125224996,124.75,1047.24
1996-03-21,453994.53748343745,127.25,1047.65
1996-03-22,454319.5466974999,127.25,1048.4
1996-03-25,452702.1823499999,126.75,1048.0
1996-03-26,464976.4042,131.0,1048.0
1996-03-27,461119.03570149996,129.5,1049.08
1996-03-28,461180.57215725,129.5,1049.22
1996-03-29,443493.67751425,123.5,1048.42
